	pred	label	score
795	0	NEGATIVE	0.9985418
796	1	POSITIVE	0.98630375
797	0	NEGATIVE	0.58778155
798	0	NEGATIVE	0.9948667
799	1	POSITIVE	0.9863591
800	0	NEGATIVE	0.9655828
801	0	NEGATIVE	0.9982823
802	1	POSITIVE	0.9835118
803	1	POSITIVE	0.98947823
804	0	NEGATIVE	0.96722364
805	0	NEGATIVE	0.99881613
806	1	POSITIVE	0.99239284
807	1	POSITIVE	0.9769697
808	0	NEGATIVE	0.98793054
809	0	NEGATIVE	0.97926867
810	1	POSITIVE	0.9628099
811	0	NEGATIVE	0.9880003
812	1	POSITIVE	0.96330017
813	0	NEGATIVE	0.9560247
814	0	NEGATIVE	0.9963101
815	0	NEGATIVE	0.99738103
816	1	POSITIVE	0.9773927
817	1	POSITIVE	0.9918245
818	1	POSITIVE	0.9957814
819	0	NEGATIVE	0.9856234
820	1	POSITIVE	0.99049723
821	0	NEGATIVE	0.9933649
822	1	POSITIVE	0.7611922
823	0	NEGATIVE	0.9617996
824	1	POSITIVE	0.95444494
825	0	NEGATIVE	0.98855424
826	0	NEGATIVE	0.9982527
827	1	POSITIVE	0.9922018
828	1	POSITIVE	0.96905243
829	0	NEGATIVE	0.99674845
830	1	POSITIVE	0.9944167
831	0	NEGATIVE	0.9984409
832	1	POSITIVE	0.9695417
833	0	NEGATIVE	0.98709023
834	1	POSITIVE	0.99599123
835	0	NEGATIVE	0.9985248
836	1	POSITIVE	0.8471607
837	1	POSITIVE	0.9901293
838	1	POSITIVE	0.7605023
839	0	NEGATIVE	0.99154466
840	0	NEGATIVE	0.9686566
841	0	NEGATIVE	0.9905675
842	1	POSITIVE	0.99083847
843	0	NEGATIVE	0.9907304
844	1	POSITIVE	0.99212015
845	0	NEGATIVE	0.9966636
846	0	NEGATIVE	0.99890524
847	1	POSITIVE	0.9963504
848	0	NEGATIVE	0.7022409
849	0	NEGATIVE	0.9890841
850	0	NEGATIVE	0.99538213
851	0	NEGATIVE	0.9864619
852	1	POSITIVE	0.97746325
853	0	NEGATIVE	0.9709562
854	0	NEGATIVE	0.9817892
855	0	NEGATIVE	0.7222991
856	0	NEGATIVE	0.9784096
857	0	NEGATIVE	0.6324744
858	0	NEGATIVE	0.9947828
859	0	NEGATIVE	0.9984512
860	0	NEGATIVE	0.99096096
861	1	POSITIVE	0.9772244
862	0	NEGATIVE	0.9774649
863	0	NEGATIVE	0.9934626
864	0	NEGATIVE	0.99487644
865	1	POSITIVE	0.99006647
866	0	NEGATIVE	0.9831854
867	1	POSITIVE	0.9916298
868	1	POSITIVE	0.9290903
869	0	NEGATIVE	0.99540055
870	0	NEGATIVE	0.9969436
871	1	POSITIVE	0.9752232
872	1	POSITIVE	0.98153925
873	0	NEGATIVE	0.997022
874	0	NEGATIVE	0.98559296
875	0	NEGATIVE	0.99641895
876	0	NEGATIVE	0.8918836
877	0	NEGATIVE	0.9955688
878	0	NEGATIVE	0.969623
879	1	POSITIVE	0.9826695
880	0	NEGATIVE	0.7543067
881	0	NEGATIVE	0.99245286
882	1	POSITIVE	0.9575362
883	1	POSITIVE	0.9723921
884	0	NEGATIVE	0.99038064
885	1	POSITIVE	0.79414624
886	1	POSITIVE	0.9851161
887	0	NEGATIVE	0.9977907
888	1	POSITIVE	0.98732895
889	1	POSITIVE	0.996904
890	0	NEGATIVE	0.9990429
891	0	NEGATIVE	0.9982062
892	0	NEGATIVE	0.9940711
893	1	POSITIVE	0.94243
894	1	POSITIVE	0.9895635
895	1	POSITIVE	0.9894068
896	0	NEGATIVE	0.9969655
897	1	POSITIVE	0.9681345
898	1	POSITIVE	0.9869569
899	0	NEGATIVE	0.9767426
900	0	NEGATIVE	0.99792296
901	1	POSITIVE	0.9959872
902	1	POSITIVE	0.9488049
903	1	POSITIVE	0.99116606
904	0	NEGATIVE	0.8001895
905	0	NEGATIVE	0.9809757
906	1	POSITIVE	0.97648257
907	1	POSITIVE	0.98451763
908	1	POSITIVE	0.9913648
909	1	POSITIVE	0.938804
910	1	POSITIVE	0.97159684
911	1	POSITIVE	0.9892669
912	1	POSITIVE	0.9977497
913	1	POSITIVE	0.98448193
914	1	POSITIVE	0.99742067
915	1	POSITIVE	0.9808742
916	1	POSITIVE	0.9913395
917	1	POSITIVE	0.9660955
918	1	POSITIVE	0.95560336
919	1	POSITIVE	0.98834926
920	0	NEGATIVE	0.9950453
921	0	NEGATIVE	0.99755716
922	0	NEGATIVE	0.9700082
923	0	NEGATIVE	0.9982972
924	1	POSITIVE	0.9545436
925	0	NEGATIVE	0.9820123
926	1	POSITIVE	0.99457157
927	1	POSITIVE	0.95311326
928	1	POSITIVE	0.9654882
929	1	POSITIVE	0.994337
930	0	NEGATIVE	0.988063
931	1	POSITIVE	0.99574476
932	0	NEGATIVE	0.8158896
933	0	NEGATIVE	0.99607533
934	1	POSITIVE	0.998302
935	0	NEGATIVE	0.9906363
936	0	NEGATIVE	0.99748456
937	1	POSITIVE	0.8329438
938	1	POSITIVE	0.9469595
939	0	NEGATIVE	0.99397254
940	1	POSITIVE	0.9911487
941	1	POSITIVE	0.6742606
942	0	NEGATIVE	0.96932846
943	0	NEGATIVE	0.94788057
944	0	NEGATIVE	0.9513207
945	0	NEGATIVE	0.99062866
946	1	POSITIVE	0.993894
947	1	POSITIVE	0.9976857
948	1	POSITIVE	0.97312784
949	1	POSITIVE	0.9883845
950	1	POSITIVE	0.57440805
951	0	NEGATIVE	0.9947402
952	0	NEGATIVE	0.9493075
953	1	POSITIVE	0.99576
954	1	POSITIVE	0.99276894
955	1	POSITIVE	0.9829969
956	1	POSITIVE	0.99730974
957	0	NEGATIVE	0.5042726
958	1	POSITIVE	0.8140338
959	0	NEGATIVE	0.9423773
960	1	POSITIVE	0.98021716
961	0	NEGATIVE	0.99718684
962	0	NEGATIVE	0.9874976
963	1	POSITIVE	0.99561536
964	0	NEGATIVE	0.98297745
965	1	POSITIVE	0.9908155
966	1	POSITIVE	0.9957735
967	0	NEGATIVE	0.999105
968	1	POSITIVE	0.9573296
969	0	NEGATIVE	0.9976887
970	1	POSITIVE	0.9720348
971	0	NEGATIVE	0.94780546
972	0	NEGATIVE	0.9960698
973	0	NEGATIVE	0.99394053
974	1	POSITIVE	0.98754984
975	1	POSITIVE	0.9744006
976	0	NEGATIVE	0.9982465
977	0	NEGATIVE	0.97237456
978	0	NEGATIVE	0.99325544
979	1	POSITIVE	0.98643845
980	1	POSITIVE	0.9122715
981	0	NEGATIVE	0.98523587
982	0	NEGATIVE	0.9335234
983	1	POSITIVE	0.9951424
984	1	POSITIVE	0.995776
985	1	POSITIVE	0.9689025
986	0	NEGATIVE	0.91221696
987	1	POSITIVE	0.97507364
988	1	POSITIVE	0.96652275
989	0	NEGATIVE	0.64889735
990	0	NEGATIVE	0.9865942
991	0	NEGATIVE	0.99413425
992	0	NEGATIVE	0.99013907
993	0	NEGATIVE	0.9943518
994	1	POSITIVE	0.82976675
995	0	NEGATIVE	0.93957675
996	1	POSITIVE	0.97409075
997	1	POSITIVE	0.9815266
998	1	POSITIVE	0.96989274
999	1	POSITIVE	0.986281
1000	1	POSITIVE	0.99578065
1001	1	POSITIVE	0.94537795
1002	1	POSITIVE	0.9175628
1003	0	NEGATIVE	0.9068582
1004	0	NEGATIVE	0.975912
1005	1	POSITIVE	0.98292786
1006	1	POSITIVE	0.9905401
1007	1	POSITIVE	0.6297749
1008	1	POSITIVE	0.96095693
1009	1	POSITIVE	0.9446894
1010	0	NEGATIVE	0.575869
1011	0	NEGATIVE	0.892037
1012	0	NEGATIVE	0.96702117
1013	1	POSITIVE	0.960684
1014	0	NEGATIVE	0.9988213
1015	1	POSITIVE	0.5471533
1016	0	NEGATIVE	0.9964239
1017	1	POSITIVE	0.9687256
1018	1	POSITIVE	0.97601825
1019	0	NEGATIVE	0.9979723
1020	0	NEGATIVE	0.99468195
1021	0	NEGATIVE	0.9987278
1022	0	NEGATIVE	0.9857341
1023	1	POSITIVE	0.99579614
1024	0	NEGATIVE	0.9688577
1025	0	NEGATIVE	0.9881689
1026	1	POSITIVE	0.9800154
1027	1	POSITIVE	0.98065984
1028	0	NEGATIVE	0.8674401
1029	0	NEGATIVE	0.99757296
1030	1	POSITIVE	0.9911261
1031	0	NEGATIVE	0.9906609
1032	0	NEGATIVE	0.9909871
1033	1	POSITIVE	0.98920316
1034	1	POSITIVE	0.9249862
1035	1	POSITIVE	0.9957708
1036	0	NEGATIVE	0.9942162
1037	1	POSITIVE	0.8878684
1038	1	POSITIVE	0.9588554
1039	1	POSITIVE	0.98603237
1040	0	NEGATIVE	0.97746444
1041	1	POSITIVE	0.963212
1042	0	NEGATIVE	0.9450655
1043	0	NEGATIVE	0.99730766
1044	0	NEGATIVE	0.9984674
1045	0	NEGATIVE	0.99240315
1046	1	POSITIVE	0.9783231
1047	0	NEGATIVE	0.99813366
1048	0	NEGATIVE	0.9992414
1049	0	NEGATIVE	0.9934686
1050	0	NEGATIVE	0.99798024
1051	0	NEGATIVE	0.9956915
1052	1	POSITIVE	0.97782564
1053	1	POSITIVE	0.98817414
1054	1	POSITIVE	0.9721251
1055	1	POSITIVE	0.9884312
1056	1	POSITIVE	0.9904665
1057	0	NEGATIVE	0.99911165
1058	1	POSITIVE	0.975047
1059	1	POSITIVE	0.9635579
1060	1	POSITIVE	0.86914784
1061	1	POSITIVE	0.9893501
1062	0	NEGATIVE	0.99354064
1063	1	POSITIVE	0.97124696
1064	0	NEGATIVE	0.99769795
1065	0	NEGATIVE	0.99806637
1066	1	POSITIVE	0.92716616
1067	0	NEGATIVE	0.99813366
1068	1	POSITIVE	0.99200386
1069	1	POSITIVE	0.8144544
1070	1	POSITIVE	0.9579879
1071	1	POSITIVE	0.8910085
1072	0	NEGATIVE	0.9974
1073	0	NEGATIVE	0.99635494
1074	0	NEGATIVE	0.9975337
1075	0	NEGATIVE	0.9286316
1076	1	POSITIVE	0.8613479
1077	0	NEGATIVE	0.98851955
1078	1	POSITIVE	0.98439074
1079	0	NEGATIVE	0.95732445
1080	0	NEGATIVE	0.9660915
1081	0	NEGATIVE	0.9885962
1082	1	POSITIVE	0.9718504
1083	0	NEGATIVE	0.9923568
1084	0	NEGATIVE	0.969151
1085	1	POSITIVE	0.96140414
1086	1	POSITIVE	0.9957537
1087	1	POSITIVE	0.99317646
1088	0	NEGATIVE	0.9902677
1089	1	POSITIVE	0.9887776
1090	0	NEGATIVE	0.97495854
1091	0	NEGATIVE	0.9984907
1092	0	NEGATIVE	0.9611498
1093	0	NEGATIVE	0.9930147
1094	1	POSITIVE	0.9869551
1095	0	NEGATIVE	0.9909649
1096	1	POSITIVE	0.9742896
1097	0	NEGATIVE	0.9983842
1098	0	NEGATIVE	0.74694496
1099	1	POSITIVE	0.98655593
1100	1	POSITIVE	0.9854173
1101	1	POSITIVE	0.9586807
1102	0	NEGATIVE	0.99276805
1103	0	NEGATIVE	0.9989987
1104	0	NEGATIVE	0.99794173
1105	1	POSITIVE	0.9817364
1106	1	POSITIVE	0.9727419
1107	1	POSITIVE	0.95792377
1108	0	NEGATIVE	0.99752253
1109	0	NEGATIVE	0.9971776
1110	1	POSITIVE	0.991214
1111	0	NEGATIVE	0.9910355
1112	0	NEGATIVE	0.98173517
1113	0	NEGATIVE	0.98643583
1114	0	NEGATIVE	0.9972263
1115	1	POSITIVE	0.99578685
1116	1	POSITIVE	0.9226984
1117	1	POSITIVE	0.92562306
1118	0	NEGATIVE	0.8280362
1119	0	NEGATIVE	0.9900747
1120	0	NEGATIVE	0.99800843
1121	0	NEGATIVE	0.9973038
1122	1	POSITIVE	0.99113727
1123	0	NEGATIVE	0.89310956
1124	0	NEGATIVE	0.9970758
1125	0	NEGATIVE	0.9969137
1126	1	POSITIVE	0.9310881
1127	0	NEGATIVE	0.9972409
1128	0	NEGATIVE	0.9878237
1129	1	POSITIVE	0.9795322
1130	1	POSITIVE	0.99752367
1131	1	POSITIVE	0.6789467
1132	1	POSITIVE	0.8464421
1133	0	NEGATIVE	0.99809545
1134	1	POSITIVE	0.99163014
1135	0	NEGATIVE	0.9835515
1136	1	POSITIVE	0.96856785
1137	0	NEGATIVE	0.99805456
1138	1	POSITIVE	0.99853045
1139	0	NEGATIVE	0.9665681
1140	1	POSITIVE	0.9917432
1141	0	NEGATIVE	0.8893352
1142	0	NEGATIVE	0.7984415
1143	1	POSITIVE	0.9659631
1144	1	POSITIVE	0.989948
1145	0	NEGATIVE	0.9861007
1146	0	NEGATIVE	0.9878831
1147	1	POSITIVE	0.9795887
1148	1	POSITIVE	0.99854934
1149	0	NEGATIVE	0.99761975
1150	0	NEGATIVE	0.98246
1151	1	POSITIVE	0.99393904
1152	0	NEGATIVE	0.9982277
1153	0	NEGATIVE	0.8918165
1154	1	POSITIVE	0.9949768
1155	1	POSITIVE	0.9454405
1156	0	NEGATIVE	0.9601383
1157	1	POSITIVE	0.9910103
1158	1	POSITIVE	0.9449164
1159	0	NEGATIVE	0.95664036
1160	0	NEGATIVE	0.99842155
1161	1	POSITIVE	0.96331435
1162	0	NEGATIVE	0.9932014
1163	1	POSITIVE	0.9956374
1164	1	POSITIVE	0.98545986
1165	1	POSITIVE	0.98341274
1166	0	NEGATIVE	0.99209684
1167	1	POSITIVE	0.9879843
1168	0	NEGATIVE	0.9254292
1169	0	NEGATIVE	0.9897348
1170	1	POSITIVE	0.7432393
1171	0	NEGATIVE	0.5636295
1172	1	POSITIVE	0.98310757
1173	0	NEGATIVE	0.99015737
1174	0	NEGATIVE	0.89675844
1175	0	NEGATIVE	0.9992396
1176	0	NEGATIVE	0.99207884
1177	1	POSITIVE	0.815762
1178	1	POSITIVE	0.99108034
1179	1	POSITIVE	0.88001645
1180	1	POSITIVE	0.9927817
1181	0	NEGATIVE	0.99159604
1182	1	POSITIVE	0.97657883
1183	0	NEGATIVE	0.9993592
1184	1	POSITIVE	0.9903274
1185	0	NEGATIVE	0.9700905
1186	1	POSITIVE	0.9872734
1187	0	NEGATIVE	0.94582
1188	0	NEGATIVE	0.939107
1189	1	POSITIVE	0.9636945
1190	0	NEGATIVE	0.9025872
1191	0	NEGATIVE	0.99614763
1192	1	POSITIVE	0.97255933
1193	1	POSITIVE	0.8879873
1194	1	POSITIVE	0.8720074
1195	0	NEGATIVE	0.99616903
1196	0	NEGATIVE	0.9989854
1197	0	NEGATIVE	0.99752516
1198	1	POSITIVE	0.9937232
1199	1	POSITIVE	0.986664
1200	0	NEGATIVE	0.65569246
1201	0	NEGATIVE	0.9967541
1202	1	POSITIVE	0.98431337
1203	1	POSITIVE	0.96117866
1204	0	NEGATIVE	0.9969888
1205	1	POSITIVE	0.99218494
1206	1	POSITIVE	0.9956312
1207	1	POSITIVE	0.9287335
1208	0	NEGATIVE	0.99363405
1209	0	NEGATIVE	0.9961639
1210	1	POSITIVE	0.9800263
1211	1	POSITIVE	0.96039915
1212	1	POSITIVE	0.9450525
1213	0	NEGATIVE	0.9913504
1214	1	POSITIVE	0.96093905
1215	0	NEGATIVE	0.9562555
1216	0	NEGATIVE	0.9948591
1217	0	NEGATIVE	0.99561095
1218	0	NEGATIVE	0.99636596
1219	0	NEGATIVE	0.98508745
1220	0	NEGATIVE	0.8993211
1221	1	POSITIVE	0.99523467
1222	0	NEGATIVE	0.97602886
1223	0	NEGATIVE	0.99676716
1224	0	NEGATIVE	0.9983954
1225	0	NEGATIVE	0.96382946
1226	1	POSITIVE	0.99390334
1227	1	POSITIVE	0.99190557
1228	0	NEGATIVE	0.9936749
1229	1	POSITIVE	0.9321077
1230	1	POSITIVE	0.94383764
1231	1	POSITIVE	0.8377346
1232	0	NEGATIVE	0.9933518
1233	1	POSITIVE	0.98985976
1234	1	POSITIVE	0.99602807
1235	1	POSITIVE	0.9251364
1236	0	NEGATIVE	0.94200826
1237	1	POSITIVE	0.9947014
1238	1	POSITIVE	0.8990916
1239	0	NEGATIVE	0.9741466
1240	0	NEGATIVE	0.9977639
1241	0	NEGATIVE	0.9956337
1242	1	POSITIVE	0.8811878
1243	0	NEGATIVE	0.98637885
1244	1	POSITIVE	0.9281058
1245	1	POSITIVE	0.9978202
1246	0	NEGATIVE	0.9981131
1247	1	POSITIVE	0.99032813
1248	0	NEGATIVE	0.99495435
1249	1	POSITIVE	0.9878453
1250	1	POSITIVE	0.94059205
1251	0	NEGATIVE	0.9316509
1252	0	NEGATIVE	0.98643655
1253	1	POSITIVE	0.95923084
1254	1	POSITIVE	0.9721938
1255	1	POSITIVE	0.9599353
1256	0	NEGATIVE	0.9899549
1257	0	NEGATIVE	0.9962758
1258	1	POSITIVE	0.9423576
1259	0	NEGATIVE	0.8809705
1260	0	NEGATIVE	0.9943071
1261	1	POSITIVE	0.5464043
1262	1	POSITIVE	0.95618075
1263	1	POSITIVE	0.97608334
1264	1	POSITIVE	0.97667825
1265	0	NEGATIVE	0.9983546
1266	0	NEGATIVE	0.98700863
1267	1	POSITIVE	0.9868627
1268	1	POSITIVE	0.9879276
1269	0	NEGATIVE	0.95081854
1270	1	POSITIVE	0.79886436
1271	1	POSITIVE	0.99802876
1272	0	NEGATIVE	0.9984827
1273	0	NEGATIVE	0.9936785
1274	1	POSITIVE	0.9346891
1275	1	POSITIVE	0.9928936
1276	1	POSITIVE	0.99200326
1277	1	POSITIVE	0.9754946
1278	1	POSITIVE	0.9847857
1279	1	POSITIVE	0.99044955
1280	0	NEGATIVE	0.99606955
1281	0	NEGATIVE	0.9872206
1282	1	POSITIVE	0.98264325
1283	1	POSITIVE	0.96095693
1284	1	POSITIVE	0.8851825
1285	1	POSITIVE	0.98056024
1286	0	NEGATIVE	0.96181667
1287	0	NEGATIVE	0.97525465
1288	1	POSITIVE	0.9652575
1289	0	NEGATIVE	0.9920327
1290	1	POSITIVE	0.995954
1291	0	NEGATIVE	0.99799836
1292	0	NEGATIVE	0.99779886
1293	0	NEGATIVE	0.99150264
1294	1	POSITIVE	0.99576175
1295	0	NEGATIVE	0.9760762
1296	0	NEGATIVE	0.93057513
1297	0	NEGATIVE	0.9914233
1298	1	POSITIVE	0.9943251
1299	1	POSITIVE	0.94948643
1300	1	POSITIVE	0.9859237
1301	0	NEGATIVE	0.77400523
1302	0	NEGATIVE	0.99760115
1303	0	NEGATIVE	0.985992
1304	1	POSITIVE	0.98524016
1305	1	POSITIVE	0.99167675
1306	0	NEGATIVE	0.941618
1307	1	POSITIVE	0.9970807
1308	0	NEGATIVE	0.9976032
1309	0	NEGATIVE	0.9113328
1310	1	POSITIVE	0.97969264
1311	1	POSITIVE	0.99228525
1312	1	POSITIVE	0.95499825
1313	1	POSITIVE	0.95936036
1314	1	POSITIVE	0.95189196
1315	1	POSITIVE	0.990372
1316	1	POSITIVE	0.9721882
1317	0	NEGATIVE	0.98720527
1318	1	POSITIVE	0.9843093
1319	0	NEGATIVE	0.9984912
1320	1	POSITIVE	0.987018
1321	0	NEGATIVE	0.9965091
1322	1	POSITIVE	0.99038565
1323	1	POSITIVE	0.97668594
1324	0	NEGATIVE	0.99774545
1325	1	POSITIVE	0.61679006
1326	0	NEGATIVE	0.99435836
1327	1	POSITIVE	0.9838581
1328	0	NEGATIVE	0.9930945
1329	1	POSITIVE	0.9748392
1330	1	POSITIVE	0.95261306
1331	0	NEGATIVE	0.9962549
1332	1	POSITIVE	0.9342557
1333	0	NEGATIVE	0.9931934
1334	0	NEGATIVE	0.5325944
1335	1	POSITIVE	0.98614407
1336	1	POSITIVE	0.94373554
1337	0	NEGATIVE	0.99160343
1338	1	POSITIVE	0.9881941
1339	1	POSITIVE	0.8057478
1340	0	NEGATIVE	0.9874507
1341	0	NEGATIVE	0.99803555
1342	1	POSITIVE	0.98467255
1343	1	POSITIVE	0.9477062
1344	1	POSITIVE	0.9904274
1345	1	POSITIVE	0.8311882
1346	1	POSITIVE	0.9937745
1347	0	NEGATIVE	0.98614097
1348	0	NEGATIVE	0.99851364
1349	1	POSITIVE	0.82446927
1350	0	NEGATIVE	0.98890114
1351	0	NEGATIVE	0.9587065
1352	1	POSITIVE	0.9599928
1353	0	NEGATIVE	0.9865477
1354	0	NEGATIVE	0.99843925
1355	1	POSITIVE	0.99028784
1356	1	POSITIVE	0.7397552
1357	0	NEGATIVE	0.99341196
1358	1	POSITIVE	0.9863386
1359	1	POSITIVE	0.9944904
1360	0	NEGATIVE	0.9981979
1361	1	POSITIVE	0.9862557
1362	0	NEGATIVE	0.99683475
1363	0	NEGATIVE	0.806687
1364	1	POSITIVE	0.99535966
1365	0	NEGATIVE	0.96865326
1366	0	NEGATIVE	0.989436
1367	1	POSITIVE	0.9409196
1368	1	POSITIVE	0.9559968
1369	0	NEGATIVE	0.98994726
1370	0	NEGATIVE	0.998591
1371	1	POSITIVE	0.9721425
1372	1	POSITIVE	0.93203956
1373	0	NEGATIVE	0.9948942
1374	1	POSITIVE	0.97780615
1375	1	POSITIVE	0.84646344
1376	1	POSITIVE	0.9776159
1377	1	POSITIVE	0.9926361
1378	1	POSITIVE	0.9740411
1379	1	POSITIVE	0.9936369
1380	1	POSITIVE	0.99706036
1381	0	NEGATIVE	0.9904014
1382	0	NEGATIVE	0.9951856
1383	1	POSITIVE	0.99069417
1384	0	NEGATIVE	0.8649847
1385	1	POSITIVE	0.85287213
1386	0	NEGATIVE	0.95687956
1387	0	NEGATIVE	0.53744805
1388	1	POSITIVE	0.98716176
1389	1	POSITIVE	0.94782525
1390	1	POSITIVE	0.95833343
1391	0	NEGATIVE	0.90075165
1392	0	NEGATIVE	0.99815893
1393	1	POSITIVE	0.9958176
1394	1	POSITIVE	0.96745557
1395	0	NEGATIVE	0.99672115
1396	0	NEGATIVE	0.99057573
1397	0	NEGATIVE	0.9984519
1398	1	POSITIVE	0.99461144
1399	0	NEGATIVE	0.997617
1400	1	POSITIVE	0.9461054
1401	1	POSITIVE	0.63302743
1402	0	NEGATIVE	0.9558918
1403	1	POSITIVE	0.9826131
1404	0	NEGATIVE	0.95741975
1405	1	POSITIVE	0.98298675
1406	0	NEGATIVE	0.99112463
1407	1	POSITIVE	0.99364054
1408	1	POSITIVE	0.9968715
1409	1	POSITIVE	0.7761054
1410	0	NEGATIVE	0.9850199
1411	0	NEGATIVE	0.9932489
1412	1	POSITIVE	0.982352
1413	0	NEGATIVE	0.99208975
1414	1	POSITIVE	0.9857724
1415	0	NEGATIVE	0.9985729
1416	0	NEGATIVE	0.99808353
1417	0	NEGATIVE	0.9994847
1418	0	NEGATIVE	0.9908272
1419	1	POSITIVE	0.96153
1420	1	POSITIVE	0.9867204
1421	1	POSITIVE	0.9921158
1422	0	NEGATIVE	0.92897075
1423	0	NEGATIVE	0.97739565
1424	0	NEGATIVE	0.9475313
1425	0	NEGATIVE	0.9986837
1426	0	NEGATIVE	0.99442816
1427	1	POSITIVE	0.9966788
1428	0	NEGATIVE	0.99550694
1429	1	POSITIVE	0.9919492
1430	0	NEGATIVE	0.9738961
1431	0	NEGATIVE	0.99800044
1432	1	POSITIVE	0.9983058
1433	1	POSITIVE	0.9786571
1434	0	NEGATIVE	0.99821216
1435	0	NEGATIVE	0.9715897
1436	0	NEGATIVE	0.9985037
1437	1	POSITIVE	0.956192
1438	0	NEGATIVE	0.99479616
1439	0	NEGATIVE	0.97944814
1440	1	POSITIVE	0.9750878
1441	0	NEGATIVE	0.99818563
1442	1	POSITIVE	0.9862047
1443	1	POSITIVE	0.99457186
1444	1	POSITIVE	0.9894831
1445	1	POSITIVE	0.9830981
1446	1	POSITIVE	0.9708714
1447	1	POSITIVE	0.99511176
1448	0	NEGATIVE	0.9966727
1449	1	POSITIVE	0.98783827
1450	1	POSITIVE	0.9831027
1451	0	NEGATIVE	0.9942883
1452	1	POSITIVE	0.9622492
1453	1	POSITIVE	0.9977378
1454	1	POSITIVE	0.92544454
1455	1	POSITIVE	0.97752696
1456	0	NEGATIVE	0.98416424
1457	0	NEGATIVE	0.9896862
1458	0	NEGATIVE	0.9894618
1459	0	NEGATIVE	0.9938019
1460	1	POSITIVE	0.8970227
1461	1	POSITIVE	0.9732875
1462	0	NEGATIVE	0.9504632
1463	1	POSITIVE	0.97378296
1464	1	POSITIVE	0.9980686
1465	1	POSITIVE	0.977169
1466	0	NEGATIVE	0.9335675
1467	1	POSITIVE	0.86547333
1468	1	POSITIVE	0.9867127
1469	1	POSITIVE	0.96492535
1470	1	POSITIVE	0.9977299
1471	0	NEGATIVE	0.9991887
1472	0	NEGATIVE	0.9969747
1473	0	NEGATIVE	0.99642605
1474	1	POSITIVE	0.98614407
1475	0	NEGATIVE	0.9775467
1476	1	POSITIVE	0.9837833
1477	0	NEGATIVE	0.9922462
1478	1	POSITIVE	0.99102384
1479	0	NEGATIVE	0.99636495
1480	0	NEGATIVE	0.99310714
1481	0	NEGATIVE	0.9848749
1482	1	POSITIVE	0.9927777
1483	1	POSITIVE	0.9880185
1484	1	POSITIVE	0.997032
1485	0	NEGATIVE	0.99152577
1486	0	NEGATIVE	0.9959547
1487	1	POSITIVE	0.59826225
1488	0	NEGATIVE	0.5402323
1489	0	NEGATIVE	0.99643517
1490	0	NEGATIVE	0.99434626
1491	0	NEGATIVE	0.9860874
1492	1	POSITIVE	0.9757256
1493	0	NEGATIVE	0.98362315
1494	0	NEGATIVE	0.989289
1495	1	POSITIVE	0.98666835
1496	0	NEGATIVE	0.99807775
1497	0	NEGATIVE	0.9993877
1498	0	NEGATIVE	0.99607176
1499	0	NEGATIVE	0.9878243
1500	0	NEGATIVE	0.9963576
1501	1	POSITIVE	0.9864572
1502	0	NEGATIVE	0.9977483
1503	0	NEGATIVE	0.99858534
1504	0	NEGATIVE	0.9972021
1505	1	POSITIVE	0.98073184
1506	1	POSITIVE	0.9355593
1507	0	NEGATIVE	0.9975002
1508	0	NEGATIVE	0.9845347
1509	0	NEGATIVE	0.9980085
1510	0	NEGATIVE	0.99730086
1511	1	POSITIVE	0.99704915
1512	1	POSITIVE	0.9686918
1513	0	NEGATIVE	0.97283167
1514	1	POSITIVE	0.54227537
1515	1	POSITIVE	0.9769671
1516	0	NEGATIVE	0.99226665
1517	1	POSITIVE	0.99744225
1518	0	NEGATIVE	0.99837095
1519	0	NEGATIVE	0.9310901
1520	0	NEGATIVE	0.9920412
1521	0	NEGATIVE	0.99672353
1522	1	POSITIVE	0.97627956
1523	1	POSITIVE	0.8994488
1524	0	NEGATIVE	0.9971132
1525	0	NEGATIVE	0.9979169
1526	1	POSITIVE	0.92405033
1527	1	POSITIVE	0.9933544
1528	1	POSITIVE	0.9423584
1529	1	POSITIVE	0.97298187
1530	0	NEGATIVE	0.9709624
1531	0	NEGATIVE	0.98753744
1532	1	POSITIVE	0.99701166
1533	1	POSITIVE	0.96658015
1534	0	NEGATIVE	0.8173588
1535	0	NEGATIVE	0.993402
1536	0	NEGATIVE	0.99477226
1537	1	POSITIVE	0.9777004
1538	1	POSITIVE	0.96728766
1539	1	POSITIVE	0.97719234
1540	1	POSITIVE	0.99164456
1541	0	NEGATIVE	0.6059924
1542	0	NEGATIVE	0.99855983
1543	0	NEGATIVE	0.9462429
1544	1	POSITIVE	0.9716679
1545	0	NEGATIVE	0.9965647
1546	0	NEGATIVE	0.99713063
1547	1	POSITIVE	0.9827934
1548	1	POSITIVE	0.9982623
1549	0	NEGATIVE	0.93047875
1550	1	POSITIVE	0.9611472
1551	1	POSITIVE	0.9564109
1552	1	POSITIVE	0.9816608
1553	0	NEGATIVE	0.99445
1554	1	POSITIVE	0.97098994
1555	1	POSITIVE	0.97989875
1556	0	NEGATIVE	0.9893107
1557	0	NEGATIVE	0.982492
1558	1	POSITIVE	0.65809447
1559	0	NEGATIVE	0.9944063
1560	0	NEGATIVE	0.9989101
1561	0	NEGATIVE	0.9878498
1562	1	POSITIVE	0.99704546
1563	1	POSITIVE	0.97172517
1564	1	POSITIVE	0.9936823
